Job,ClassJobLevel,Name,Description,Cast,Cooldown
,0,Barrage,"Doubles the number of strikes for a single-target weaponskill. Additional effects added only once.
Duration: 5s
Can only be executed while under the effect of both Army's Paeon and Repertoire.

※This action cannot be assigned to a hotbar.",0.0,30.0
,0,Blunt Arrow,"Silences target.
Duration: 2s",0.0,40.0
,0,Hot Shot,"Delivers an attack with a potency of 750.
Gauss Barrel Effect: Increases Heat Gauge by 25
Can only be used when Heat Gauge is below 50.

※Action changes to Cooldown while a Gauss Barrel is attached and the Heat Gauge is 50 or higher.",0.0,2.3
,0,Quick Reload,"Replenishes your ammunition by 1 (up to a maximum of 3). Ammunition is used when executing weaponskills, increasing potency by 250, reducing recast time to 1.5s, and reducing Heat Gauge increase.",0.0,1.0
,0,Undraw,Returns the currently drawn arcanum back to your deck.,0.0,1.0
,0,Convert,"Restores 25% of maximum HP and MP.
Can only be executed while under the effect of Astral Fire or Umbral Ice. Removes Astral Fire or Umbral Ice upon execution.",0.0,0.0
,0,Riddle of Fire,"Increases damage dealt by 10%.
Duration: 6s
Additional Effect: Increases damage dealt by next weaponskill by 10%
Duration: 6s",0.0,30.0
,0,Battle Litany,"Increases damage dealt by self and nearby party members by 10%.
Duration: 10s",0.0,0.0
,0,Protect,"Reduces damage taken by a party member or self by 25%.
Duration: 10s
Additional Effect: Reduces Protect recast time by a percentage corresponding to the number of healing Lilies stacked at time of action execution (at which time the Lilies are removed)

1 Lily: 10%
2 Lilies: 25%
3 Lilies: 50%",0.0,40.0
,0,Troubadour,"Increases damage dealt by self and nearby party members by 10%.
Duration: 15s
Can only be executed while singing the Wanderer's Minuet.",0.0,60.0
,0,Flamethrower,"Delivers magic damage over time to all enemies in a cone before you.
Potency: 1,000
Duration: 5s
Gauss Barrel Effect: Heat Gauge gradually increases by 10 while Flamethrower is active. Heat Gauge not affected when used outside battle.
Additional Effect: Fire damage over time, stacking up to 5 times
Potency: 500
Duration: 6s
Effect ends upon using another action or moving (including facing a different direction).",0.0,60.0
,0,Vercure,"Restores target's HP.
Cure Potency: 3,000
Additional Effect: Grants Dualcast when spell is cast with a cast time
Duration: 10s
Additional Effect: Increases both Black Mana and White Mana by 5 when used to restore HP of self or a party member while in combat",1.5,2.4
,0,Sleeve Draw,"Executes Draw and Minor Arcana in succession.
Execute command again to use the arcanum drawn. Only one arcanum can be drawn at a time.
Duration: 30s
Additional Effect: Restores 1,000 MP
Will not overwrite currently saved arcanum.",0.0,30.0
,0,Minor Arcana,"Draws either Lord of Crowns or Lady of Crowns.
Shares a recast timer with Lord of Crowns and Lady of Crowns.",0.0,1.0
,0,Lord of Crowns,"Increases damage dealt by a party member or self by 20%.
Duration: 15s
Shares a recast timer with Minor Arcana.

※This action cannot be assigned to a hotbar.",0.0,30.0
,0,Lady of Crowns,"Reduces damage taken by a party member or self by 20%.
Duration: 15s
Shares a recast timer with Minor Arcana.

※This action cannot be assigned to a hotbar.",0.0,30.0
,0,Dragon Sight,"Grants Right Eye to self and Left Eye to target party member, increasing your damage dealt by 10% and the target party member's damage dealt by 10%.
Duration: 10s",0.0,60.0
,0,Tetragrammaton,"Restores target's HP.
Cure Potency: 4,000
Maximum Charges: 2",0.0,15.0
,0,Unusable,This duty action cannot be used at this time.,0.0,1.0
,0,Rough Divide,"Delivers a jumping attack with a potency of 150.
Maximum Charges: 2
Cannot be executed while bound.",0.0,30.0
,0,Anatman,"Extends the duration of Disciplined Fist and your present form to maximum and halts their expiration.
Duration: 30s
Cancels auto-attack upon execution. Effect ends upon using another action or moving (including facing a different direction).
Triggers the cooldown of weaponskills upon execution. Cannot be executed during the cooldown of weaponskills.",0.0,60.0
,0,Kaeshi: Higanbana,"Delivers an attack with a potency of 200.
Additional Effect: Damage over time
Potency: 45
Duration: 60s
Effect cannot be stacked with Higanbana.
Triggers the cooldown of weaponskills upon execution. Cannot be executed during the cooldown of weaponskills.

※This action cannot be assigned to a hotbar.",0.0,60.0
,0,Egi Assault,"/Orders your Egi to use Aerial Slash if Garuda-Egi is summoned, Crimson Cyclone if Ifrit-Egi is summoned, or Earthen Armor if Titan-Egi is summoned./Orders your Carbuncle to use Downburst if Emerald Carbuncle is summoned or Glittering Topaz if Topaz Carbuncle is summoned./
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Egi Assault II,"/Orders your Egi to use Slipstream if Garuda-Egi is summoned, Flaming Crush if Ifrit-Egi is summoned, or Mountain Buster if Titan-Egi is summoned./Orders your Carbuncle to use Glittering Emerald if Emerald Carbuncle is summoned or Shining Topaz if Topaz Carbuncle is summoned./
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Firebird Trance,"Reduces spell casting time by 2.5 seconds.
Duration: 20s
Additional Effect: Resets Tri-disaster recast timer
Additional Effect: Changes Ruin III to Fountain of Fire and Outburst to Brand of Purgatory
Can only be executed after summoning Demi-Bahamut.
Dreadwyrm Trance is changed to Firebird Trance upon Demi-Bahamut leaving the battlefield.
Shares a recast timer with Dreadwyrm Trance.

※This action cannot be assigned to a hotbar.",0.0,55.0
,0,Glittering Topaz,"Creates a barrier around you that absorbs damage totaling 30% of your maximum HP.
Duration: 30s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Glittering Emerald,"Deals wind damage with a potency of 30 to target and all enemies nearby it.
Additional Effect: Creates a windstorm centered around the target, dealing damage to any enemies who enter
Potency: 30
Duration: 9s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Earthen Armor,"Creates a barrier around you that absorbs damage totaling 30% of your maximum HP.
Duration: 30s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Slipstream,"Deals wind damage with a potency of 50 to target and all enemies nearby it.
Additional Effect: Creates a windstorm centered around the target, dealing damage to any enemies who enter
Potency: 50
Duration: 9s

※This action cannot be assigned to a hotbar.",0.0,0.0
,0,Assault I: Glittering Topaz,"Orders Topaz Carbuncle to execute Glittering Topaz.
Glittering Topaz Effect: Creates a barrier around you that absorbs damage totaling 30% of your maximum HP
Duration: 30s
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault II: Shining Topaz,"Orders Topaz Carbuncle to execute Shining Topaz.
Shining Topaz Effect: Deals earth damage with a potency of 200 to all nearby enemies
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault I: Downburst,"Orders Emerald Carbuncle to execute Downburst.
Downburst Effect: Deals wind damage with a potency of 100 to target and all enemies nearby it
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault II: Glittering Emerald,"Orders Emerald Carbuncle to execute Glittering Emerald.
Glittering Emerald Effect: Deals wind damage with a potency of 30 to target and all enemies nearby it
Additional Effect: Creates a windstorm centered around the target, dealing damage to any enemies who enter
Potency: 30
Duration: 9s
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault I: Earthen Armor,"Orders Titan-Egi to execute Earthen Armor.
Earthen Armor Effect: Creates a barrier around you that absorbs damage totaling 30% of your maximum HP
Duration: 30s
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault II: Mountain Buster,"Orders Titan-Egi to execute Mountain Buster.
Mountain Buster Effect: Deals earth damage with a potency of 250 to all nearby enemies
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault I: Aerial Slash,"Orders Garuda-Egi to execute Aerial Slash.
Aerial Slash Effect: Deals wind damage with a potency of 150 to target and all enemies nearby it
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault II: Slipstream,"Orders Garuda-Egi to execute Slipstream.
Slipstream Effect: Deals wind damage with a potency of 50 to target and all enemies nearby it
Additional Effect: Creates a windstorm centered around the target, dealing damage to any enemies who enter
Potency: 50
Duration: 9s
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault I: Crimson Cyclone,"Orders Ifrit-Egi to execute Crimson Cyclone.
Crimson Cyclone Effect: Deals fire damage with a potency of 250
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Assault II: Flaming Crush,"Orders Ifrit-Egi to execute Flaming Crush.
Flaming Crush Effect: Deals fire damage to all nearby enemies with a potency of 250 for the first enemy, and 50% less for all remaining enemies
Maximum Charges: 2
Can only be executed while in combat.",0.0,30.0
,0,Enkindle: Earthen Fury,"Orders Titan-Egi to execute Earthen Fury.
Earthen Fury Effect: Deals earth damage with a potency of 300 to all nearby targets
Additional Effect: Creates an area of molten earth around the caster, dealing damage to any enemies who enter
Potency: 20 
Duration: 15s
Can only be executed while in combat.",0.0,180.0
,0,Enkindle: Aerial Blast,"Orders Garuda-Egi to execute Aerial Blast.
Aerial Blast Effect: Deals wind damage with a potency of 350 to target and all enemies nearby it
Can only be executed while in combat.",0.0,180.0
,0,Enkindle: Inferno,"Orders Ifrit-Egi to execute Inferno.
Inferno Effect: Deals fire damage with a potency of 300 to all enemies in a cone before it
Additional Effect: Fire damage over time
Potency: 20
Duration: 15s
Can only be executed while in combat.",0.0,180.0
,0,Play,Triggers the effect of your drawn arcanum.,0.0,1.0
,0,Summon Selene,"Summons the faerie Selene to fight at your side. When set to guard, automatically casts Embrace on party members who suffer damage.",1.5,2.5
,0,Low Blow,"Delivers an attack with a potency of 600.
Additional Effect: Stun
Duration: 2s",0.0,30.0
,0,Axe Kick,"Delivers an attack with a potency of 1,000 to all nearby enemies.
Additional Effect: Opens a chakra for each enemy hit",0.0,30.0
,0,Full Swing,"Delivers an attack with a potency of 1,200.
Additional Effect: 15-yalm knockback",0.0,30.0
,0,Rampart,"Reduces damage taken by 20%.
Duration: 10s",0.0,45.0
,0,Backstep,"Jump 10 yalms back from current position.
Cannot be executed while bound.",0.0,15.0
,0,Blood for Blood,"Increases damage dealt and damage suffered by 10%.
Duration: 10s",0.0,0.0
,0,Bloodbath,"Converts 100% of physical damage dealt into HP.
Duration: 6s",0.0,30.0
,0,Fetter Ward,"Grants immunity to Stun, Sleep, Bind, Heavy, Silence, and knockback and draw-in effects.
Duration: 10s",0.0,60.0
,0,Leg Graze,"Afflicts target with Heavy +50%.
Duration: 5s",0.0,30.0
,0,Foot Graze,"Binds target.
Duration: 3s",0.0,30.0
,0,Head Graze,"Silences target.
Duration: 2s",0.0,30.0
,0,Arm's Length,"Reduces damage taken by 10%.
Duration: 6s
Additional Effect: When you are struck, the striker's damage dealt will be reduced by 10%
Duration: 6s",0.0,45.0
,0,Peloton,"Increases movement speed of self and nearby party members.
Duration: 10s",0.0,60.0
,0,Drain,"Deals unaspected damage with a potency of 600.
Potency increases up to 2,400 as your HP decreases.
Additional Effect: Absorbs 200% of damage dealt as HP",0.0,30.0
,0,Phantom Dart,"Deals unaspected damage with a potency of 1,000.
Additional Effect: Increases target's damage taken by 20%
Duration: 6s",0.0,30.0
,0,Swiftcast,"Next spell is cast immediately.
Duration: 5s",0.0,15.0
,0,Addle,"Reduces the potency of target's attacks by 40%.
Duration: 6s",0.0,30.0
,0,Manaward,"Creates a barrier around self that absorbs damage equivalent to a heal of 2,500 potency.
Duration: 10s
Additional Effect: Restores 2,500 MP when barrier is completely absorbed",0.0,30.0
,0,Rescue,"Instantly draws target party member to your side.
Additional Effect: Removes Holmgang effect from target
Ignores target's knockback resistance.",0.0,30.0
,0,Attunement,"Restores own HP.
Cure Potency: 3,000
Potency increases up to 6,000 as your HP decreases.
Additional Effect: Nullifies 99% of damage taken but prevents movement or use of other actions
Duration: 3s",0.0,30.0
,0,Repose,"Afflicts target with Sleep.
Duration: 3s",0.0,30.0
,0,Atonement,"Delivers an attack with a potency of 2,000.
Additional Effect: Restores 500 MP
Additional Effect: Increases Oath Gauge by 10
Can only be executed while under the effect of Sword Oath.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Confiteor,"Deals unaspected damage with a potency of 2,000 to target and all enemies nearby it.
Additional Effect: Lowers target's damage dealt and healing potency by 10%
Duration: 10s
Oath Gauge Cost: 50",0.0,2.4
,0,Holy Circle,"Deals unaspected damage with a potency of 1,000 to all nearby enemies.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Increases Oath Gauge by 10",1.5,2.4
,0,Intervene,"Rushes target and delivers an attack with a potency of 600.
Additional Effect: Grants 3 stacks of Sword Oath
Duration: 10s
Cannot be executed while bound.",0.0,30.0
,0,Decimate,"Delivers an attack with a potency of 1,200 to all nearby enemies.
Additional Effect: Reduces the recast time of Infuriate by 5s for each enemy hit
Beast Gauge Cost: 50

※Action changes to Chaotic Cyclone while under the effect of Nascent Chaos.",0.0,2.4
,0,Inner Chaos,"Delivers an attack with a potency of 2,000.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Increases target's damage taken by 10%
Duration: 10s
Can only be executed while under the effect of Nascent Chaos. Effect ends upon execution.

※This action cannot be assigned to a hotbar.",0.0,2.4
,0,Chaotic Cyclone,"Delivers an attack with a potency of 1,200 to all nearby enemies.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Increases target's damage taken by 10%
Duration: 10s
Can only be executed while under the effect of Nascent Chaos. Effect fades upon execution.

※This action cannot be assigned to a hotbar.",0.0,2.4
