Index,Name,ActionCategory,ClassJob,BehaviourType,ClassJobLevel,IsRoleAction,Range,PrimaryCost{Type},PrimaryCost{Value},SecondaryCost{Type},SecondaryCost{Value},Action{Combo},PreservesCombo,Cast<100ms>,Recast<100ms>,CooldownGroup,AdditionalCooldownGroup,MaxCharges,AttackType,Aspect,ActionProcStatus,Status{GainSelf},ClassJobCategory,,AffectsPosition,Omen,IsPlayerAction
35502,Bubble Net,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35503,Fluke Typhoon,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,30,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35504,Fluke Typhoon,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,3,0,0,0,FALSE,FALSE,296,FALSE
35505,Fluke Gale,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,30,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35506,Fluke Gale,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,5,3,0,0,0,FALSE,FALSE,296,FALSE
35507,Fluke Gale,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,5,3,0,0,0,FALSE,FALSE,296,FALSE
35508,Hydrofall,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35509,Hydrofall,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35510,Hydrofall,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35511,Hydrofall,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35512,Hydrobullet,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35513,Hydrobullet,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35514,Hydrobullet,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35515,Strewn Bubbles,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,22,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35516,Sphere Shatter,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35517,Blowing Bubbles,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,42,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35518,Riptide,4,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35519,Fetters,4,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35520,Angry Seas,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,42,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35521,Angry Seas,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,278,FALSE
35522,Burst,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35523,Big Burst,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35524,Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,30,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35525,Bubble Net,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,41,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35526,Bubble Net,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35527,Updraft,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,42,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35528,Updraft,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,3,0,0,0,FALSE,FALSE,523,FALSE
35529,Hundred Lashings,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,32,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35530,Hundred Lashings,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,21,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35531,Hundred Lashings,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,32,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35532,Receding Twintides,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35533,Near Tide,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35534,Encroaching Twintides,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,416,FALSE
35535,Far Tide,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,416,FALSE
35536,Hydrobomb,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,22,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35537,Hydrobomb,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,30,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35538,ハイドロブラスト,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35539,ハイドロブラスト,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35540,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35541,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35542,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35543,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35544,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35545,衝撃,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35546,衝撃,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35547,Saturate,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35548,Saturate,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,2,FALSE
35549,Bubble Net,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35550,Hydrofall,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35551,Hydrobullet,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35552,Sphere Shatter,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35553,Angry Seas,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,278,FALSE
35554,Burst,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35555,Big Burst,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35556,Bubble Net,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35557,Hundred Lashings,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,32,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35558,Hundred Lashings,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,32,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35559,Receding Twintides,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35560,Near Tide,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35561,Encroaching Twintides,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,6,0,0,0,FALSE,FALSE,416,FALSE
35562,Far Tide,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,10,0,0,0,0,5,6,0,0,0,FALSE,FALSE,416,FALSE
35563,Hydrobomb,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,30,0,0,0,0,5,6,0,0,0,FALSE,FALSE,1,FALSE
35564,ハイドロブラスト,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35565,Tidal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,6,0,0,0,FALSE,FALSE,0,FALSE
35566,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35567,,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35568,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35569,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35570,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35571,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35572,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35573,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,85,0,0,0,0,5,7,0,0,0,FALSE,FALSE,511,FALSE
35574,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35575,Abyssal Nox,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35576,,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,90,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35577,,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,90,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35578,Abyssal Echoes,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,160,0,0,0,0,5,7,0,0,0,FALSE,FALSE,1,FALSE
35579,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35580,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35581,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35582,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35583,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35584,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35585,ノックス,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35586,ノックス,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,50,0,0,0,0,5,7,0,0,0,FALSE,FALSE,1,FALSE
35587,Big Bang,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35588,Big Crunch,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35589,Big Bang,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,80,0,0,0,0,5,5,0,0,0,FALSE,FALSE,1,FALSE
35590,Acceleration Bomb,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35591,●孤独感,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35592,闇の侵食：眼,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35593,the Dark Divides,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35594,the Dark Beckons,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35595,Meteor Impact,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,110,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35596,Void Meteor,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,48,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35597,Meteor Impact,3,-1,8,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35598,Meteor Impact,3,-1,8,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35599,Meteor Impact,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35600,Unmitigated Explosion,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35601,Meteor Impact,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,60,0,0,0,0,5,7,0,0,0,FALSE,FALSE,152,FALSE
35602,Flare,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,70,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35603,Flare,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,5,1,0,0,0,FALSE,FALSE,453,FALSE
35604,Unmitigated Explosion,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,1,0,0,0,FALSE,FALSE,0,FALSE
35605,Flare,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,1,0,0,0,FALSE,FALSE,0,FALSE
35606,Prominence Spine,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,1,0,0,0,FALSE,FALSE,0,FALSE
35607,Void Bio,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35608,Burst,3,-1,0,0,FALSE,100,2,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35609,Rend the Rift,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,60,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35610,Nostalgia,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35611,Nostalgia,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35612,Bury,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,7,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35613,Bury,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,17,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35614,Bury,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,27,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35615,Bury,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,37,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35616,Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,57,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35617,Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,67,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35618,Primal Roar,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,97,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35619,Akh Rhai,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,30,0,0,0,0,0,0,0,0,0,FALSE,FALSE,1,FALSE
35620,Akh Rhai,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35621,Umbral Rays,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,50,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35622,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,70,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35623,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,15,0,0,0,0,0,0,0,0,0,FALSE,FALSE,520,FALSE
35624,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,30,0,0,0,0,0,0,0,0,0,FALSE,FALSE,520,FALSE
35625,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,520,FALSE
35626,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,520,FALSE
35627,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,60,0,0,0,0,0,0,0,0,0,FALSE,FALSE,520,FALSE
35628,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,77,0,0,0,0,1,7,0,0,0,FALSE,FALSE,0,FALSE
35629,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,84,0,0,0,0,1,7,0,0,0,FALSE,FALSE,0,FALSE
35630,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,91,0,0,0,0,1,7,0,0,0,FALSE,FALSE,0,FALSE
35631,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,98,0,0,0,0,1,7,0,0,0,FALSE,FALSE,0,FALSE
35632,Chasmic Nails,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,105,0,0,0,0,1,7,0,0,0,FALSE,FALSE,0,FALSE
35633,Dimensional Surge,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,40,0,0,0,0,5,7,0,0,0,FALSE,FALSE,1,FALSE
35634,Dimensional Surge,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,40,0,0,0,0,5,7,0,0,0,FALSE,FALSE,1,FALSE
35635,Dimensional Surge,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,5,7,0,0,0,FALSE,FALSE,2,FALSE
35636,,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,512,FALSE
35637,Dimensional Surge,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,90,0,0,0,0,5,7,0,0,0,FALSE,FALSE,2,FALSE
35638,Dark Matter,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35639,Dark Matter,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35640,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35641,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35642,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35643,Sable Thread,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35644,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35645,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35646,Fractured Eventide,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,105,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35647,Abyssal Nox,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,50,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35648,,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,90,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35649,,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,90,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35650,Abyssal Echoes,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,160,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35651,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35652,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35653,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35654,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35655,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35656,Visceral Whirl,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,88,0,0,0,0,1,7,0,0,0,FALSE,FALSE,517,FALSE
35657,Miasmic Blast,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,80,0,0,0,0,5,7,0,0,0,FALSE,FALSE,188,FALSE
35658,ノックス,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,40,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35659,ノックス,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,50,0,0,0,0,5,7,0,0,0,FALSE,FALSE,1,FALSE
35660,Big Bang,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35661,Big Crunch,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,100,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35662,Big Bang,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,60,0,0,0,0,5,5,0,0,0,FALSE,FALSE,1,FALSE
35663,Acceleration Bomb,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35664,●孤独感,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35665,闇の侵食：眼,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35666,the Dark Divides,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35667,the Dark Doubles,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35668,Forked Lightning,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,5,0,0,0,FALSE,FALSE,0,FALSE
35669,the Dark Binds,2,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35670,Meteor Impact,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,110,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35671,Void Meteor,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,48,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
35672,Meteor Impact,3,-1,8,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,3,7,0,0,0,FALSE,FALSE,2,FALSE
35673,Meteor Impact,3,-1,8,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,3,7,0,0,0,FALSE,FALSE,0,FALSE
35674,Meteor Impact,3,-1,0,0,FALSE,100,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35675,Massive Explosion,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,0,0,0,0,5,7,0,0,0,FALSE,FALSE,0,FALSE
35676,Meteor Impact,3,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,60,0,0,0,0,5,7,0,0,0,FALSE,FALSE,152,FALSE
35677,Flare,2,-1,0,0,FALSE,0,0,0,0,0,0,FALSE,70,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,FALSE
