Index,Job,Name,Description,Cast,Cooldown
7864,,Earth Tackle,"Rushes target and delivers an attack with a potency of 100.
Additional Effect: 10-yalm knockback
Additional Effect: Stun
Duration: 2s
Can only be executed while under the effect of Fists of Earth.
Cannot be executed while bound.

※This action cannot be assigned to a hotbar.",0.0,30.0
7865,,Wind Tackle,"Rushes target and delivers an attack with a potency of 65.
Additional Effect: Stun
Duration: 2s
Additional Effect: Grants Riddle of Wind
Duration: 10s
Can only be executed while under the effect of Fists of Wind.
Cannot be executed while bound.

※This action cannot be assigned to a hotbar.",0.0,30.0
7866,,Fire Tackle,"Rushes target and delivers an attack with a potency of 130.
Additional Effect: Stun
Duration: 2s
Can only be executed while under the effect of Fists of Fire.
Cannot be executed while bound.

※This action cannot be assigned to a hotbar.",0.0,30.0
7868,,Riddle of Wind,"Rushes target and delivers an attack with a potency of 65.
Additional Effect: Stun
Duration: 2s
Additional Effect: Grants Greased Lightning
Duration: 16s
Greased Lightning Bonus: Increases damage dealt by 10% and reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay by 5%
Can only be executed while under the effect of Fists of Wind and Riddle of Wind.
Cannot be executed while bound.

※This action cannot be assigned to a hotbar.",0.0,0.0
7907,,Bountiful Catch,Increases the number of items obtained on your next spearfishing attempt. Yield is determined by fish type and your gathering rating. Some fish cannot be double speared.,0.0,0.0
7908,,Calm Waters,Grants another spearfishing attempt.,0.0,0.0
8746,,Fast Blade,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Oath Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,2.4
8747,,Savage Blade,"Delivers an attack to target.
Combo Action: Fast Blade
Combo Potency: 1,000
Combo Bonus: Increases Oath Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,2.3
8748,,Rage of Halone,"Delivers an attack to target.
Combo Action: Savage Blade
Combo Potency: 1,250
Combo Bonus: Reduces target's damage dealt and healing potency by 10%
Duration: 15s
Combo Bonus: Increases Oath Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,2.3
8749,,Riot Blade,"Delivers an attack to target.
Combo Action: Fast Blade
Combo Potency: 1,200
Combo Bonus: Restores 500 MP
Combo Bonus: Increases Oath Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,2.4
8750,,Royal Authority,"Delivers an attack to target.
Combo Action: Riot Blade
Combo Potency: 1,400
Combo Bonus: Increases Oath Gauge by 5

※This action cannot be assigned to a hotbar.",0.0,2.4
8751,,Shield Bash,"Delivers an attack with a potency of 800.
Additional Effect: Stun
Duration: 2s
Maximum Charges: 2",0.0,0.0
8752,,Holy Spirit,"Deals unaspected damage with a potency of 1,800.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Increases Oath Gauge by 10",1.5,2.4
8753,,Clemency,"Restores target's HP.
Cure Potency: 4,000
Additional Effect: Restores to self 50% of HP restored to target if target is a party member",1.5,0.0
8754,,Requiescat,"Delivers an attack with a potency of 1,000.
Potency increases up to a maximum of 2,000 as MP decreases.
Additional Effect: Reduces MP cost of all spells to 0 and allows spells to be cast immediately
Duration: 6s",0.0,30.0
8755,,Hallowed Ground,"Erects a magicked barrier rendering you impervious to most attacks.
Duration: 5s",0.0,60.0
8756,,Cover,"Take all damage intended for another party member while increasing damage taken by self by 10%. Only active when member is closer than 10 yalms.
Duration: 6s",0.0,0.0
8757,,Uncover,Removes Cover status.,0.0,3.0
8758,,Heavy Swing,"Delivers an attack with a potency of 1,000.
Additional Effect: Increases Beast Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
8759,,Skull Sunder,"Delivers an attack to target.
Combo Action: Heavy Swing
Combo Potency: 1,000
Combo Bonus: Increases Beast Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.3
8760,,Butcher's Block,"Delivers an attack to target.
Combo Action: Skull Sunder
Combo Potency: 1,500
Additional Effect: Increases target's damage taken by 10%
Duration: 15s
Combo Bonus: Increases Beast Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.3
8761,,Maim,"Delivers an attack to target.
Combo Action: Heavy Swing
Combo Potency: 1,200
Combo Bonus: Increases Beast Gauge by 10

※This action cannot be assigned to a hotbar.",0.0,2.4
8762,,Storm's Path,"Delivers an attack to target.
Combo Action: Maim
Combo Potency: 1,400
Additional Effect: Absorbs 100% of damage dealt as HP
Combo Bonus: Increases Beast Gauge by 20

※This action cannot be assigned to a hotbar.",0.0,2.4
8763,,Fell Cleave,"Delivers an attack with a potency of 2,000.
Additional Effect: Reduces the recast time of Infuriate by 10 seconds
Beast Gauge Cost: 50

※Action changes to Inner Chaos while under the effect of Nascent Chaos.",0.0,2.4
8764,,Tomahawk,"Delivers a ranged attack with a potency of 800.
Additional Effect: Increases Beast Gauge by 10",0.0,2.4
8765,,Onslaught,"Rushes target and delivers an attack with a potency of 1,200.
Beast Gauge Cost: 20
Cannot be executed while bound.",0.0,15.0
8766,,Upheaval,"Delivers an attack with a potency of 500.
Potency increases up to 400% as HP nears maximum. Potency also affected by maximum HP-increasing effects granted to self.
Beast Gauge Cost: 20",0.0,30.0
8767,,Holmgang,"Draws target towards caster, and binds both.
Duration: 3s
Ignores target's bind and knockback resistance.
Attacks cannot reduce your HP to less than 1.",0.0,45.0
8768,,Inner Release,"Allows the use of Beast Gauge actions without cost and nullifies Stun, Sleep, Bind, Heavy, Silence, and knockback and draw-in effects.
Duration: 6s",0.0,45.0
8769,,Hard Slash,"Delivers an attack with a potency of 1,000.

※This action cannot be assigned to a hotbar.",0.0,2.4
8770,,Spinning Slash,"Delivers an attack to target.
Combo Action: Hard Slash
Combo Potency: 1,000

※This action cannot be assigned to a hotbar.",0.0,2.3
8771,,Power Slash,"Delivers an attack to target.
Combo Action: Spinning Slash
Combo Potency: 1,500
Combo Bonus: Reduces target's HP recovered by healing actions by 15%
Duration: 15s

※This action cannot be assigned to a hotbar.",0.0,2.3
8772,,Syphon Strike,"Delivers an attack to target.
Combo Action: Hard Slash
Combo Potency: 1,200
Combo Bonus: Restores 500 MP

※This action cannot be assigned to a hotbar.",0.0,2.4
8773,,Souleater,"Delivers an attack to target.
Combo Action: Syphon Strike
Combo Potency: 1,400
Combo Bonus: Absorbs 100% of damage dealt as HP
Combo Bonus: Increases Blood Gauge by 25

※This action cannot be assigned to a hotbar.",0.0,2.4
8774,,Low Blow,"Delivers an attack with a potency of 750.
Additional Effect: Stun
Duration: 2s",0.0,5.0
8775,,Unmend,"Deals unaspected damage with a potency of 800.
Additional Effect: Increases Blood Gauge by 10",0.0,2.4
8776,,Bloodspiller,"Delivers an attack with a potency of 1,800.
Additional Effect: Absorbs 100% of damage dealt as HP
Additional Effect: Restores 500 MP
Blood Gauge Cost: 50",0.0,2.4
8777,,Plunge,"Rushes target and delivers an attack with a potency of 600.
Recast time is reset if Plunge records a KO or an assist.
Cannot be executed while bound.",0.0,30.0
8778,,Sole Survivor,"Increases target's damage taken by 10%. Restores 25% of your maximum HP and MP and increases Blood Gauge by 50 if target is KO'd before effect expires.
Duration: 10s",0.0,0.0
8779,,The Blackest Night,"Creates a barrier around self or target party member that absorbs damage equivalent to a heal of 3,000 potency.
Duration: 6s
Grants Dark Arts when barrier is completely absorbed.
Dark Arts Effect: Consume Dark Arts instead of MP to execute Edge of Shadow or Flood of Shadow",0.0,15.0
8780,,Bootshine,"Delivers an attack with a potency of 1,000.
Additional Effect: Opens a chakra

※This action cannot be assigned to a hotbar.",0.0,2.0
8781,,True Strike,"Delivers an attack to target.
Combo Action: Bootshine
Combo Potency: 1,200
Additional Effect: Opens a chakra

※This action cannot be assigned to a hotbar.",0.0,2.0
8782,,Snap Punch,"Delivers an attack to target.
Combo Action: True Strike
Combo Potency: 1,400
Combo Bonus: Opens a chakra

※This action cannot be assigned to a hotbar.",0.0,2.0
8783,,Dragon Kick,"Delivers an attack with a potency of 800.

※This action cannot be assigned to a hotbar.",0.0,2.4
8784,,Twin Snakes,"Delivers an attack to target.
Combo Action: Dragon Kick
Combo Potency: 1,000

※This action cannot be assigned to a hotbar.",0.0,2.4
8785,,Demolish,"Delivers an attack to target.
Combo Action: Twin Snakes
Combo Potency: 600
Combo Bonus: Damage over time
Potency: 200
Duration: 18s
Combo Bonus: Increases damage you deal target by 20%
Duration: 18s
Combo Bonus: Opens a chakra
Combo Bonus: Grants Greased Lightning
Duration: 15s
Greased Lightning Bonus: Increases damage dealt by 5% and reduces weaponskill recast time by 5%

※This action cannot be assigned to a hotbar.",0.0,2.4
8786,,Form Shift,"Extends Greased Lightning duration to maximum.
Can only be executed while under the effect of Greased Lightning.",0.0,0.0
8787,,Shoulder Tackle,"Rushes target and delivers an attack with a potency of 800.
Maximum Charges: 3
Cannot be executed while bound.",0.0,15.0
8788,,Riddle of Earth,"Reduces damage taken by 10%.
Duration: 6s
Additional Effect: Creates a barrier around self that absorbs damage equivalent to a heal of 2,500 potency
Duration: 6s",0.0,30.0
8789,,Tornado Kick,"Delivers an attack with a potency of 1,800.
Maximum Charges: 2",0.0,15.0
8790,,The Forbidden Chakra,"Delivers an attack with a potency of 2,000.
Can only be executed while under the effect of the Fifth Chakra. The five chakra close upon execution.",0.0,1.0
8791,,True Thrust,"Delivers an attack with a potency of 1,000.

※This action cannot be assigned to a hotbar.",0.0,0.0
8792,,Vorpal Thrust,"Delivers an attack to target.
Combo Action: True Thrust
Combo Potency: 1,200

※This action cannot be assigned to a hotbar.",0.0,0.0
8793,,Full Thrust,"Delivers an attack to target.
Combo Action: Raiden Thrust
Combo Potency: 1,400

※This action cannot be assigned to a hotbar.",0.0,2.4
8794,,Fang and Claw,"Delivers an attack to target.
Combo Action: Full Thrust
Combo Potency: 1,600
Combo Bonus: Extends Blood of the Dragon or Life of the Dragon duration by 10s to a maximum of 30s

※This action cannot be assigned to a hotbar.",0.0,2.4
8795,,Impulse Drive,"Delivers an attack with a potency of 800.

※This action cannot be assigned to a hotbar.",0.0,0.0
8796,,Disembowel,"Delivers an attack to target.
Combo Action: Impulse Dive
Combo Potency: 1,000

※This action cannot be assigned to a hotbar.",0.0,0.0
8797,,Chaos Thrust,"Delivers an attack to target.
Combo Action: Disembowel
Combo Potency: 600
Combo Bonus: Damage over time
Potency: 200
Duration: 18s
Combo Bonus: Increases damage you deal target by 20%
Duration: 21s

※This action cannot be assigned to a hotbar.",0.0,0.0
8798,,Wheeling Thrust,"Delivers an attack to target.
Combo Action: Fang and Claw
Combo Potency: 1,600
Combo Bonus: Extends Blood of the Dragon or Life of the Dragon duration by 10s, to a maximum of 30s

※This action cannot be assigned to a hotbar.",0.0,2.4
8799,,Piercing Talon,"Delivers a ranged attack with a potency of 800. Potency increases up to 1,600 the farther away you are from the target.
Additional Effect: Extends Blood of the Dragon or Life of the Dragon duration by 10s, to a maximum of 30s",0.0,2.4
8801,,Jump,"Delivers a jumping attack with a potency of 1,250. Returns you to your original position after the attack is made.
Additional Effect: Strengthens the gaze on your Dragon Gauge by 1 if under the effect of Blood of the Dragon or Life of the Dragon
Cannot be executed while bound.",0.0,0.0
8802,,Spineshatter Dive,"Delivers a jumping attack with a potency of 800.
Additional Effect: Reduces the recast time of Mirage Dive by 15 seconds
Cannot be executed while bound.",0.0,30.0
8803,,Elusive Jump,"Executes a jump to a location 15 yalms behind you, while removing any Heavy, Bind, or Holmgang effects.",0.0,30.0
8804,,Blood of the Dragon,"Grants Blood of the Dragon.
Duration: 15s

※Action changes to Geirskogul while under the effect of Blood of the Dragon.
※Action changes to Nastrond while under the effect of Life of the Dragon.",0.0,0.0
